Traceback (most recent call last):
  File "/home/ubuntu/clawd/scripts/email_notify_daemon.py", line 32, in <module>
    logging.FileHandler(LOG_FILE),
    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/lib/python3.12/logging/__init__.py", line 1231, in __init__
    StreamHandler.__init__(self, self._open())
                                 ^^^^^^^^^^^^
  File "/usr/lib/python3.12/logging/__init__.py", line 1263, in _open
    return open_func(self.baseFilename, self.mode,
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
PermissionError: [Errno 13] Permission denied: '/home/ubuntu/clawd/logs/email_daemon.log'
2026-02-27 22:52:21,255 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 22:54:21,535 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 22:54:21,535 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 22:54:21,619 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 22:54:21,619 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 22:56:21,880 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 22:56:21,880 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 22:56:21,938 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 22:56:21,938 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 22:58:22,207 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 22:58:22,207 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 22:58:22,265 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 22:58:22,265 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:00:22,553 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:00:22,553 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:00:22,614 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:00:22,614 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:02:22,894 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:02:22,894 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:02:22,953 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:02:22,953 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:04:23,237 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:04:23,237 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:04:23,302 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:04:23,302 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:06:23,583 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:06:23,583 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:06:23,641 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:06:23,641 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:08:23,904 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:08:23,904 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:08:23,959 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:08:23,959 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:10:24,226 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:10:24,226 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:10:24,286 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:10:24,286 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:12:24,550 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:12:24,550 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:12:24,609 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:12:24,609 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:14:24,884 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:14:24,884 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:14:24,942 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:14:24,942 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:16:25,236 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:16:25,236 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:16:25,293 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:16:25,293 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:18:25,584 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:18:25,584 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:18:25,644 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:18:25,644 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:20:25,907 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:20:25,907 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:20:25,968 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:20:25,968 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:22:26,284 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:22:26,284 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:22:26,343 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:22:26,343 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:24:26,616 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:24:26,616 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:24:26,676 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:24:26,676 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:26:26,948 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:26:26,948 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:26:27,011 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:26:27,011 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:28:27,258 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:28:27,258 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:28:27,317 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:28:27,317 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:30:27,577 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:30:27,577 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:30:27,635 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:30:27,635 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:32:27,884 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:32:27,884 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:32:27,944 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:32:27,944 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:34:28,204 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:34:28,204 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:34:28,265 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:34:28,265 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:36:28,528 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:36:28,528 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:36:28,587 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:36:28,587 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:38:28,846 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:38:28,846 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:38:28,905 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:38:28,905 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:40:29,185 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:40:29,185 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:40:29,246 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:40:29,246 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:42:29,524 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:42:29,524 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:42:29,583 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:42:29,583 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:44:29,850 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:44:29,850 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:44:29,904 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:44:29,904 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:46:30,161 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:46:30,161 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:46:30,222 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:46:30,222 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:48:30,491 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:48:30,491 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:48:30,549 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:48:30,549 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:50:30,817 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:50:30,817 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:50:30,873 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:50:30,873 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:52:31,147 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:52:31,147 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:52:31,202 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:52:31,202 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:54:31,463 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:54:31,463 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:54:31,520 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:54:31,520 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:56:31,783 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:56:31,783 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:56:31,841 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:56:31,841 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:58:32,100 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:58:32,100 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-27 23:58:32,158 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-27 23:58:32,158 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-28 00:00:32,422 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-28 00:00:32,422 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-28 00:00:32,481 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-28 00:00:32,481 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-28 00:02:32,762 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-28 00:02:32,762 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-28 00:02:32,820 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-28 00:02:32,820 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-28 00:04:33,091 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-28 00:04:33,091 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-28 00:04:33,147 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-28 00:04:33,147 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-28 00:06:33,413 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-28 00:06:33,413 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-28 00:06:33,472 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-28 00:06:33,472 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-28 00:08:33,728 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-28 00:08:33,728 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-28 00:08:33,789 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-28 00:08:33,789 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-28 00:10:34,059 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-28 00:10:34,059 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-28 00:10:34,121 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-28 00:10:34,121 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-28 00:12:34,398 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-28 00:12:34,398 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-28 00:12:34,457 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-28 00:12:34,457 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-28 00:14:34,722 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-28 00:14:34,722 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-28 00:14:34,780 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-28 00:14:34,780 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-28 00:16:35,033 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-28 00:16:35,033 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-28 00:16:35,091 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-28 00:16:35,091 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-28 00:18:35,355 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-28 00:18:35,355 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-28 00:18:35,408 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-28 00:18:35,408 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-28 00:20:35,681 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-28 00:20:35,681 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-28 00:20:35,744 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-28 00:20:35,744 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-28 00:22:35,999 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-28 00:22:35,999 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-28 00:22:36,053 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-28 00:22:36,053 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-28 00:24:36,309 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-28 00:24:36,309 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-28 00:24:36,368 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-28 00:24:36,368 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-28 00:26:36,621 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-28 00:26:36,621 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-28 00:26:36,711 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-28 00:26:36,711 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-02-28 00:28:36,965 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-28 00:28:36,965 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-02-28 00:28:37,023 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
